Date,OPEN,HIGH,LOW,CLOSE,VOLUME
1996-12-05,5.8599365,6.1092955,5.8599365,5.8599365,1600.0
1997-01-02,6.17163525,6.29631475,6.17163525,6.17163525,4000.0
1997-01-17,5.984616,5.984616,5.984616,5.984616,2000.0
1997-01-30,5.984616,5.984616,5.984616,5.984616,400.0
1997-02-18,5.984616,6.0002009375,5.984616,6.0002009375,3200.0
1997-02-27,6.0469557499999995,6.0469557499999995,6.0469557499999995,6.0469557499999995,12000.0
1997-02-28,6.140465375,6.17163525,6.140465375,6.17163525,3600.0
1997-03-06,6.233975,6.483334,6.233975,6.483334,12800.0
1997-03-11,6.17163525,6.54567375,6.17163525,6.54567375,7600.0
1997-03-12,6.54567375,6.54567375,6.54567375,6.54567375,4000.0
1997-03-21,6.1092955,6.1092955,6.1092955,6.1092955,2000.0
1997-03-31,6.1092955,6.1092955,6.1092955,6.1092955,3600.0
1997-04-04,6.140465375,6.140465375,6.1092955,6.1092955,5600.0
1997-04-18,6.42099425,6.6080135,6.42099425,6.6080135,1600.0
1997-04-21,6.483334,6.483334,6.483334,6.483334,800.0
1997-04-22,5.984616,5.984616,5.984616,5.984616,1600.0
1997-04-23,6.42099425,6.42099425,6.42099425,6.42099425,1600.0
1997-04-24,6.1092955,6.233975,6.1092955,6.233975,11200.0
1997-04-28,6.54567375,6.54567375,6.233975,6.54567375,8000.0
1997-04-29,,,,,4800.0
1997-04-30,6.17163525,6.54567375,6.17163525,6.54567375,16800.0
1997-05-02,6.233975,6.233975,6.233975,6.233975,4400.0
1997-05-05,6.483334,6.483334,6.483334,6.483334,2000.0
1997-05-07,6.265144875,6.54567375,6.265144875,6.54567375,2000.0
1997-05-08,6.1092955,6.1092955,6.1092955,6.1092955,400.0
1997-05-12,6.265144875,6.265144875,6.265144875,6.265144875,400.0
1997-05-14,6.6080135,6.6080135,6.6080135,6.6080135,2000.0
1997-05-16,6.233975,6.483334,6.233975,6.233975,1600.0
1997-06-16,6.17163525,6.17163525,6.17163525,6.17163525,400.0
1997-07-01,6.42099425,6.42099425,6.3586545,6.3586545,8000.0
1997-07-02,6.732693,6.732693,6.732693,6.732693,4000.0
1997-07-25,6.483334,6.483334,6.483334,6.483334,2000.0
1997-08-01,6.732693,6.732693,6.483334,6.732693,32800.0
1997-08-04,6.483334,6.483334,6.483334,6.483334,1600.0
1997-08-05,6.483334,6.483334,6.483334,6.483334,1200.0
1997-08-08,6.8573725,6.91971225,6.6080135,6.91971225,34800.0
1997-08-11,,,,,1600.0
1997-08-19,6.6080135,6.6080135,6.6080135,6.6080135,6400.0
1997-08-20,6.9820519999999995,6.9820519999999995,6.9820519999999995,6.9820519999999995,3200.0
1997-08-28,6.9820519999999995,6.9820519999999995,6.9820519999999995,6.9820519999999995,4000.0
1997-09-02,6.9820519999999995,6.9820519999999995,6.9820519999999995,6.9820519999999995,2000.0
1997-09-03,6.9820519999999995,6.9820519999999995,6.9820519999999995,6.9820519999999995,2000.0
1997-09-04,6.9820519999999995,6.9820519999999995,6.732693,6.732693,2400.0
1997-10-01,6.9820519999999995,6.9820519999999995,6.9820519999999995,6.9820519999999995,800.0
1997-10-03,7.6054495,7.6054495,7.6054495,7.6054495,400.0
1997-10-08,6.9820519999999995,7.54310975,6.9820519999999995,7.48077,4400.0
1997-10-31,7.48077,7.48077,7.04439175,7.04439175,3200.0
1997-11-20,7.54310975,7.54310975,7.54310975,7.54310975,1200.0
1997-12-17,7.54310975,7.7457139375,7.54310975,7.7457139375,4400.0
1997-12-18,7.730129,7.730129,7.730129,7.730129,1200.0
1997-12-23,7.730129,7.979488,7.730129,7.979488,12000.0
1998-01-05,7.730129,7.979488,7.730129,7.979488,4000.0
1998-01-22,9.226283,9.226283,9.226283,9.226283,6000.0
1998-01-23,9.3509625,9.3509625,9.319792625,9.3509625,5200.0
1998-02-02,9.03926375,9.03926375,9.03926375,9.03926375,1600.0
1998-02-04,9.569151625,9.569151625,9.569151625,9.569151625,400.0
1998-02-10,9.03926375,9.03926375,9.03926375,9.03926375,1200.0
1998-02-20,9.6003215,10.223719,9.6003215,10.223719,18000.0
1998-02-23,10.223719,10.223719,10.223719,10.223719,3200.0
1998-02-24,9.78734075,9.78734075,9.78734075,9.78734075,400.0
1998-03-02,9.91202025,9.97436,9.91202025,9.97436,2800.0
1998-03-03,10.223719,10.691267125,10.223719,10.223719,1200.0
1998-03-11,9.725001,10.722437,9.725001,10.722437,11200.0
1998-03-12,10.473078,10.691267125,10.473078,10.691267125,1600.0
1998-03-13,10.722437,10.722437,10.5977575,10.5977575,2400.0
1998-03-16,10.223719,10.722437,10.223719,10.722437,6400.0
1998-03-27,9.97436,9.97436,9.97436,9.97436,3200.0
1998-03-30,9.97436,9.97436,9.97436,9.97436,4000.0
1998-03-31,10.5977575,10.78477675,10.5977575,10.78477675,4000.0
1998-04-02,10.66009725,10.66009725,10.66009725,10.66009725,3200.0
1998-04-07,10.5977575,10.5977575,10.5977575,10.5977575,400.0
1998-04-08,10.5977575,10.691267125,10.5977575,10.5977575,11200.0
1998-04-13,10.473078,10.473078,10.473078,10.473078,2400.0
1998-04-15,10.722437,10.971796,10.722437,10.971796,2000.0
1998-04-17,,,,,2000.0
1998-04-20,10.971796,10.971796,10.971796,10.971796,1200.0
1998-05-12,,,,,1600.0
1998-05-20,10.722437,10.722437,10.722437,10.722437,1000.0
